long,lat,amenity
-3.7219561,40.4383445,fountain
-3.8658826,40.3311637,bicycle_parking
-0.4191609,40.0202963,drinking_water
-0.417669,40.018784,drinking_water
1.2753685,41.6706886,bar
-3.7114597,36.8370564,drinking_water
-3.7282803,36.8464558,parking
-3.6483855,40.4856788,parking_entrance
-3.6484982,40.4857216,parking_entrance
-3.6689839,40.4181706,cafe
-16.7195116,28.0502175,shower
-16.7174248,28.0507048,shower
-16.7182512,28.0508076,shower
-3.6683797,40.4257031,atm
2.2190875,41.4377623,recycling
2.005102,41.3989786,recycling
2.1451369,41.3997201,recycling
2.1469998,41.3982104,recycling
2.1482699,41.3995686,recycling
2.1449956,41.3971416,recycling
2.1433886,41.396189,recycling
0.8864509,41.6192117,drinking_water
2.2042982,41.3935439,charging_station
-3.6899248,40.1914945,fountain
-0.4565961,39.9031467,pharmacy
-0.4603994,39.9031899,drinking_water
-0.4560853,39.9036314,drinking_water
0.956692,42.068592,recycling
-3.8972285,40.5155723,fountain
1.2733969,41.6693779,restaurant
-16.6954255,28.0787088,toilets
-16.695556,28.0787406,fast_food
-16.6950755,28.0798852,fast_food
-16.6948279,28.0800156,toilets
-3.2771188,43.0778014,drinking_water
1.6989345,41.2172729,parking_space
0.9610126,42.0699579,bench
0.9609545,42.069978,fountain
0.9609732,42.0699919,bench
0.9600569,42.0700337,recycling
-4.0472132,36.8168897,drinking_water
-0.4679101,39.9375724,pharmacy
-0.4673352,39.9385357,drinking_water
-0.4702287,39.9389782,drinking_water
2.2433896,41.9431859,recycling
-6.4118982,39.7965129,place_of_worship
-8.5882252,43.2471644,pharmacy
-8.5832202,43.248149,pharmacy
-3.866133,40.3318886,parking_entrance
-3.8661908,40.3320023,parking_entrance
1.8987339,41.5173551,waste_disposal
0.13455,38.8176112,recycling
3.0002423,39.3202535,fuel
0.7626672,41.2201633,telephone
-3.6905218,40.4066063,clock
-3.6905723,40.4066168,clock
-3.6919636,40.4085417,fountain
-3.6922111,40.4086597,fountain
-3.6920121,40.4086978,fountain
-3.6918074,40.4087363,fountain
-3.6920535,40.4088532,fountain
2.8326934,41.9949793,drinking_water
-3.6801554,40.4408063,pharmacy
-3.6804546,40.4407945,taxi
-6.6902419,39.4261496,cafe
0.7642096,41.217248,bbq
-5.8101512,43.1816015,parking
-5.8109686,43.1818787,parking
0.1162471,38.6914944,waste_disposal
0.1162652,38.6915076,recycling
0.1137226,38.6919211,post_box
0.1067824,38.692884,waste_disposal
0.108331,38.6966221,waste_disposal
0.1192628,38.6859222,post_box
0.115242,38.6895663,waste_disposal
-3.6794635,42.4328391,drinking_water
-3.6776831,42.4372692,drinking_water
-3.6774722,42.4384313,drinking_water
-16.730968,28.0530567,shower
-16.7275094,28.0541177,taxi
-16.7309913,28.0553536,fountain
-3.5007425,42.6652083,drinking_water
-3.4999245,42.6654352,drinking_water
-3.4999958,42.6654546,bicycle_parking
-3.5015272,42.6656175,drinking_water
-3.6530763,42.0351767,drinking_water
-3.7035643,42.0394646,drinking_water
-3.5685956,42.1299146,place_of_worship
-3.609333,42.1672096,drinking_water
-3.6116526,42.1678255,drinking_water
-3.6101919,42.1685561,place_of_worship
-3.642021,42.1881943,drinking_water
-3.509885,42.5334731,drinking_water
-3.5092322,42.5342845,place_of_worship
-3.7417789,42.0460596,drinking_water
2.1374267,41.3848993,drinking_water
2.0596781,41.368481,drinking_water
-3.4617578,42.0946588,drinking_water
-3.4261983,42.1202483,drinking_water
-3.4451021,42.1222981,drinking_water
-3.4443036,42.1232819,place_of_worship
-3.4809748,42.1246944,drinking_water
-3.5035585,42.1423413,place_of_worship
-3.5387444,42.1513764,place_of_worship
-3.4058312,42.0980451,place_of_worship
-3.4648699,42.1390954,drinking_water
-3.3571168,42.0385851,drinking_water
-3.3587249,42.039334,place_of_worship
-3.3993647,42.0620609,place_of_worship
-3.3271384,42.0676812,drinking_water
-3.425753,42.0680985,drinking_water
-3.3084195,42.0762779,drinking_water
-3.3948218,42.1237924,drinking_water
-3.7003031,42.1985791,place_of_worship
-3.7001095,42.1985818,drinking_water
-3.6990071,42.20125,place_of_worship
-2.900676,42.6538926,drinking_water
-3.6110166,40.559749,taxi
-3.6123512,40.5605828,cafe
-2.9182963,42.6831257,drinking_water
-2.9220321,42.6861549,drinking_water
-5.7778929,43.2560194,recycling
-3.6684006,40.4445154,post_box
-5.7807279,43.2526752,recycling
1.7149084,41.226946,parking_space
1.7149344,41.2269718,parking_space
2.5003825,39.6835047,waste_basket
2.5003501,39.6835345,bench
2.5003145,39.6835562,bench
-3.8694963,40.4675514,pharmacy
1.721516,41.2290096,parking_space
1.7215612,41.2290127,parking_space
1.7219354,41.2301641,parking_space
1.7218778,41.2301909,parking_space
1.7218244,41.2302136,parking_space
1.7220451,41.2302342,parking_space
0.9332948,41.0933724,bbq
0.9386324,41.0938171,bbq
-5.7629981,43.50632,drinking_water
2.209816,41.4025784,drinking_water
2.1991786,41.403959,drinking_water
-5.2731102,36.444919,pharmacy
2.1938128,41.398329,post_box
2.3658121,41.6396662,fountain
2.3551396,41.647261,fountain
2.365262,41.6482721,fountain
2.364746,41.6478131,fountain
2.3576999,41.6450471,fountain
2.3525975,41.6420783,fountain
2.3541705,41.6405182,fountain
2.3521383,41.6371692,fountain
2.3494035,41.6365328,fountain
-0.1665112,38.5257734,post_box
-8.5305207,42.8856537,drinking_water
-3.7217249,40.4232019,toilets
1.9335192,41.3745564,bench
1.9338711,41.3748232,bench
1.933798,41.3750094,bench
1.9336974,41.3746747,bench
1.9337819,41.3747829,bench
1.9336103,41.3747039,bench
-6.985965,42.4192355,parking_entrance
-5.9133685,37.2766579,bar
-5.9833037,37.4033999,pharmacy
-5.9814718,37.4022365,pharmacy
-5.9849828,37.401919,pharmacy
-5.9830462,37.4020298,bar
-5.9838482,37.402522,bar
-6.7132641,40.2144053,food_court
-7.5479366,42.9999744,pharmacy
-7.5502952,43.0029877,pharmacy
-7.547958,43.0043134,kindergarten
-7.5461004,43.0042554,bar
-7.545926,43.0041103,bar
-7.5519394,43.0095828,drinking_water
-7.5553476,43.0058611,pharmacy
-8.6930463,42.3944655,pharmacy
-7.5580417,43.0164108,parking
1.7300474,41.2308926,parking_space
1.7300556,41.2309235,parking_space
1.7303188,41.2309253,parking_space
1.7302824,41.2309315,parking_space
0.1186084,38.6843147,waste_disposal
-16.7352713,28.0803469,shower
-16.7361758,28.0890621,fountain
-7.5567629,43.0095008,drinking_water
-7.5443469,42.9915263,parking
-7.5462264,42.9911837,parking
2.1962534,41.3999316,recycling
2.1952982,41.3992355,recycling
-6.9862352,42.4192783,recycling
2.2093631,41.4092097,drinking_water
2.2115741,41.4098683,drinking_water
2.3837837,41.5022219,parking
2.1892287,41.3794246,post_box
-3.6891717,40.4463121,bar
-3.6874756,40.418918,ice_cream
-3.6901234,40.4508944,atm
-3.6896809,40.455305,atm
-3.6896711,40.4558847,taxi
-3.6888348,40.4494857,bench
-3.8328127,40.2465999,recycling
1.9022716,41.5163604,pharmacy
-3.7611118,40.2744591,restaurant
-3.7156272,40.347024,bench
-3.7156915,40.3468932,bench
-3.711472,40.3491933,waste_basket
-3.7157237,40.3469873,bench
-3.71578,40.3468586,bench
-3.7157559,40.3467583,bench
-3.7158471,40.3466971,bench
-2.3448607,42.7932275,drinking_water
-5.7467997,43.1020376,drinking_water
-3.6959618,40.3562645,atm
-3.6917267,40.3568245,parking_entrance
-3.6938225,40.3566943,atm
-3.6941545,40.3609175,atm
-3.7170188,40.3978756,atm
-3.7170644,40.3974365,pharmacy
-3.7226813,40.3985711,parking_entrance
-3.7168311,40.3973894,atm
-3.7142007,40.4355076,atm
-3.7165276,40.4343946,atm
-3.7144601,40.4410762,pub
-3.7147693,40.4414381,restaurant
-3.5309817,40.4236436,drinking_water
-0.3364945,39.9298421,drinking_water
1.7215961,41.3424041,place_of_worship
-0.3739903,39.4966608,drinking_water
-3.6725369,40.4235613,bicycle_parking
-4.7211517,41.5839926,drinking_water
3.2407674,39.3796232,fountain
-7.566383,43.0191967,bar
-4.8127664,43.1440986,atm
-3.4341202,39.7056544,telephone
-3.9698247,40.6749921,post_box
-3.9642249,40.6782416,post_box
3.0229289,39.7621677,recycling
3.0233755,39.8828443,recycling
3.0733786,39.8977183,recycling
3.0760774,39.9051325,recycling
3.0764302,39.9058164,recycling
1.7372748,41.2315032,parking_space
-8.6214385,42.1627087,recycling
-8.622127,42.1627993,telephone
-3.2305549,37.501351,cafe
-3.2323868,37.5031001,parking
-3.2304689,37.5012913,parking
-3.2303509,37.5013403,fountain
-3.230941,37.5004146,police
-4.7203606,41.6508707,post_box
-4.7206243,41.6511454,drinking_water
-4.722066,41.6528759,drinking_water
2.1899289,41.4408876,drinking_water
2.1885706,41.4400206,drinking_water
2.0770348,41.3570535,post_box
2.8368305,41.9963522,bench
2.1688694,41.3954273,parking_entrance
2.168043,41.3960303,parking_entrance
2.1921172,41.410834,recycling
2.1928976,41.4130126,recycling
2.1932099,41.41363,recycling
2.1922232,41.4103274,recycling
2.1934038,41.4139064,telephone
2.1919476,41.4104478,bicycle_parking
2.1937775,41.4134469,post_box
1.901703,41.5158025,recycling
1.9018857,41.5165734,atm
1.8996376,41.5172926,bar
1.8994539,41.5173167,bar
1.9004038,41.5183892,telephone
1.8987683,41.5194343,pharmacy
-1.7523975,43.0631346,drinking_water
-1.769612,43.0846676,drinking_water
-8.8253,42.1541945,drinking_water
-8.8447119,42.1545432,bbq
-6.9268878,42.03265,drinking_water
-5.6798008,40.9637455,drinking_water
-5.681492,40.9643202,drinking_water
-5.6821458,40.9645453,drinking_water
-5.676263,40.9730015,drinking_water
-5.6648381,40.9660061,drinking_water
-14.0128499,28.4220558,waste_disposal
-7.9708194,42.4637589,drinking_water
-1.8700792,38.9984668,bench
-1.8563383,38.9916041,bench
-1.8646209,38.9831565,bench
-4.7318955,41.6583633,fountain
-4.7745294,41.6220841,fountain
-5.9795496,37.3874086,atm
-4.0726693,43.3110304,bus_station
-3.6146362,37.1879607,telephone
-3.321575,37.4772508,bus_station
-3.3203896,37.4773574,hospital
-3.3201053,37.4773893,pharmacy
2.2166626,41.4353115,parking_entrance
2.2168331,41.4353304,parking_entrance
1.8521492,42.1841492,place_of_worship
-14.1075695,28.3506627,bench
-14.1075573,28.3507056,bench
-14.1078953,28.3501122,pharmacy
-14.1075578,28.3504955,telephone
-14.1080125,28.350827,bench
0.1145156,38.6973041,waste_disposal
0.1240422,38.6997192,post_box
0.1246575,38.6997609,waste_disposal
0.1158869,38.699992,waste_disposal
0.1192939,38.7000348,waste_disposal
0.1229248,38.704287,waste_disposal
2.6763088,41.6348832,place_of_worship
2.6700426,41.6388282,place_of_worship
-4.7638817,41.706684,fountain
-4.9427026,41.7858148,fuel
2.2161651,41.4348478,parking_entrance
2.2163175,41.4347569,parking_entrance
2.2196819,41.4504184,restaurant
-5.911071,42.5197275,drinking_water
0.7044933,41.1635781,bar
0.7051799,41.1643454,bar
-3.6122197,37.1857688,telephone
-2.2508338,39.5178444,bar
-2.323484,42.4028959,bench
-2.3229923,42.4005391,recycling
-2.3229997,42.400562,waste_disposal
-2.3230108,42.4005844,waste_disposal
-2.3230214,42.4006036,recycling
-2.3233614,42.4026372,waste_disposal
-2.3233732,42.402661,waste_disposal
-2.3233881,42.4026848,waste_disposal
-2.3233973,42.4027044,waste_disposal
-2.3237264,42.403036,waste_basket
-2.3237833,42.4030955,waste_basket
-2.3235504,42.4031059,waste_basket
-2.3235793,42.4031873,waste_basket
-3.698268,40.4265759,post_office
-8.6108851,42.1647064,drinking_water
2.6967154,39.7962531,ice_cream
2.695865,39.7974678,atm
-14.0841004,28.3725259,shelter
2.1886375,41.4115106,recycling
2.1909525,41.4155757,waste_basket
2.1885135,41.4100873,recycling
2.1899498,41.4129039,recycling
2.1871007,41.4108838,post_box
2.1904203,41.4134405,recycling
2.1872179,41.4108207,pharmacy
2.1873249,41.4108017,waste_basket
2.1876544,41.4110315,recycling
2.1896521,41.4123802,recycling
2.1912651,41.4156417,waste_basket
1.6602058,42.2369655,drinking_water
-5.0434241,41.8789905,cafe
-5.0457669,41.8793619,cafe
-14.0889535,28.3794731,bench
-3.4389606,40.2273463,post_office
-5.6627913,43.3887814,recycling
-5.662979,43.3899392,recycling
-5.6612571,43.3893486,recycling
-3.9258674,40.3173923,recycling
-6.2346306,43.371509,drinking_water
-3.9377976,40.3099907,recycling
-3.5056341,39.6946114,telephone
-3.9353673,40.3141165,recycling
-3.9419844,40.3109934,recycling
-5.6622726,43.3884796,drinking_water
-5.6623159,43.3887814,drinking_water
-5.6612732,43.3931644,telephone
2.6971664,39.7964432,fast_food
2.1898045,41.4401284,drinking_water
-3.6123842,37.188546,pharmacy
-3.6158342,37.188116,drinking_water
-3.5034934,39.6972779,telephone
-2.0613164,43.2668117,drinking_water
-2.0602351,43.2672673,drinking_water
2.2178211,41.4347327,recycling
2.2181655,41.4339665,telephone
2.2181011,41.4339408,waste_basket
2.2193304,41.43284,telephone
2.2186127,41.4324972,post_box
2.217717,41.4330714,recycling
2.2185808,41.4325144,waste_basket
-8.8279597,42.2708516,drinking_water
-3.4524358,42.3183763,drinking_water
-6.3632614,36.6245268,cafe
-6.3631329,36.6242738,veterinary
-6.3628039,36.6229461,restaurant
-6.362533,36.6227508,cafe
-6.3614572,36.6210325,cafe
-6.3619622,36.6203643,cafe
-6.3611082,36.6203373,cafe
-6.360744,36.6200744,cafe
-6.3624167,36.6200572,restaurant
-6.3628391,36.6195893,cafe
-6.3626202,36.6196273,waste_basket
-6.3643759,36.6242197,restaurant
-17.2182827,28.0844829,parking
-5.919986,43.004327,fountain
-5.6249359,42.7172658,bench
-5.6319799,42.7284341,bench
-5.6374552,42.7655174,place_of_worship
3.1589511,42.4285718,recycling
-8.7424078,42.2139931,pharmacy
-8.7419194,42.2143439,post_box
-8.7316027,42.2213539,recycling
-8.7310171,42.2213635,waste_basket
-8.7467014,42.2129098,bench
-8.7466194,42.2129105,bench
-8.7313717,42.2211509,bench
-8.7313976,42.2212177,bench
-8.7312084,42.2213467,waste_disposal
-8.7317674,42.2216725,post_box
-8.7317074,42.2217438,waste_disposal
-8.7316437,42.2217646,atm
-8.7310724,42.2214207,waste_basket
-8.7301786,42.2220877,waste_disposal
-8.7301786,42.222112,waste_disposal
-8.7371431,42.2178304,recycling
-8.73709,42.2178604,waste_disposal
-8.7364013,42.2181469,waste_disposal
-8.7478543,42.2114196,bench
-8.7481193,42.2119083,bench
-8.748111,42.2120126,waste_disposal
-8.7480889,42.2120678,bench
-8.7469956,42.2121701,bench
-8.7467223,42.2122928,bench
-8.746783,42.2123357,bench
-8.7481111,42.2123518,waste_disposal
-8.7480979,42.2123897,bench
-8.7460044,42.2125525,recycling
-8.746032,42.2129287,waste_disposal
-8.7482518,42.2129349,bench
-8.7472382,42.2129484,bench
-8.7474318,42.2129438,bench
-8.746471,42.2134072,bench
-8.7418034,42.2166481,drinking_water
-8.7420135,42.2168041,pharmacy
-8.7129226,42.1926508,pharmacy
-5.9913234,37.3860941,taxi
-5.9879071,37.3731008,bench
-5.9873764,37.3731218,bench
-5.987412,37.3732971,bench
-5.9877853,37.3734084,bench
-5.9880047,37.3734148,bench
-5.9877474,37.3734176,bench
-5.9878221,37.3734258,bench
-5.9879772,37.3734258,bench
-5.9880208,37.3734258,bench
-5.9879887,37.3734367,bench
-5.9879439,37.3734377,bench
-5.9879094,37.3734495,bench
-5.9878508,37.3734504,bench
-5.9879507,37.3734514,bench
-5.9879174,37.3734614,bench
-5.9880645,37.3734778,bench
-5.9880645,37.3734897,bench
-5.9880243,37.3734906,bench
-5.9879841,37.3735016,bench
-5.9880289,37.3735043,bench
-5.9879507,37.3735143,bench
-5.9879829,37.3735216,bench
-5.987953,37.3735317,bench
-5.9882494,37.3742492,bench
-5.9881127,37.3742967,bench
-5.9883413,37.374377,bench
-5.9881897,37.3744254,bench
-8.7475888,42.2134255,drinking_water
-8.7380163,42.2178585,place_of_worship
-5.9881007,37.3741231,fountain
-5.988957,37.3755585,fountain
-5.9897562,37.3768331,fountain
-5.9888816,37.3746365,bench
-5.9888023,37.3746617,bench
-5.9891751,37.3746901,bench
-5.9892782,37.3747689,bench
-5.9891671,37.3747941,bench
-5.9883859,37.3748035,bench
-5.9884533,37.3748949,bench
-5.989663,37.3762242,bench
-5.9895824,37.3762473,bench
-5.989802,37.3763092,bench
-5.9898465,37.3763744,bench
-5.9898896,37.376444,bench
-5.9899022,37.3765024,bench
-5.9898215,37.3765305,bench
-5.9891474,37.3765356,bench
-5.9897184,37.3765683,bench
-5.9892002,37.3766163,bench
-5.9894768,37.3766538,bench
-5.989385,37.3766847,bench
-5.9892391,37.3766858,bench
-5.9892961,37.3767124,bench
-8.7470642,42.2129314,waste_disposal
-8.7463517,42.2130471,waste_disposal
-8.7455726,42.2125191,parking
-8.7459564,42.2128662,parking
-8.745815,42.2131795,parking
-8.7298318,42.2224639,waste_disposal
-8.7274014,42.2225391,recycling
-8.727376,42.2228558,waste_disposal
-8.7273898,42.2228708,waste_disposal
-8.7273979,42.2228817,waste_disposal
-8.7283704,42.2229242,waste_disposal
-8.7283497,42.2229293,waste_disposal
-8.7283244,42.2229361,waste_disposal
-8.7283025,42.222943,waste_disposal
-8.7277892,42.2230927,post_box
2.6973405,39.795657,motorcycle_parking
-6.0020279,37.3910149,taxi
-3.4608956,42.3217734,drinking_water
-3.4617442,42.321915,waste_disposal
-6.1382745,36.6830273,bicycle_parking
2.2221394,41.4398574,recycling
2.2174134,41.4423481,recycling
2.2180116,41.4425711,recycling
-5.6416391,42.8251033,drinking_water
-5.6590689,42.8333945,bench
-5.6590149,42.8334398,drinking_water
-5.6800208,42.8637839,place_of_worship
-5.6875168,42.8810522,bench
-5.686331,42.8950983,bench
-5.7213372,42.9454789,bench
-3.4393826,41.2840856,drinking_water
-1.5073957,42.7033633,drinking_water
-1.5072321,42.7033061,bbq
-1.5060546,42.7047627,drinking_water
-1.6239432,42.7566997,cafe
-1.6238064,42.7566583,restaurant
-5.7653817,42.9976556,drinking_water
-5.7870424,42.9987031,drinking_water
-8.727638,42.2232378,recycling
-5.7883426,43.0253565,drinking_water
-5.770174,43.0755232,drinking_water
-5.8179983,43.1051108,pharmacy
-5.7938636,43.0878626,drinking_water
-16.7238074,28.0602173,waste_basket
-16.7237587,28.0603903,waste_basket
-16.7239043,28.0604206,waste_basket
-16.7237088,28.0605647,waste_basket
-16.7238459,28.0605857,waste_basket
-16.7260238,28.0612336,waste_basket
-16.7264209,28.0613319,waste_basket
-16.7252946,28.0615847,waste_basket
-16.7259686,28.0622274,waste_basket
-16.7260888,28.0624934,waste_basket
-16.7264822,28.0630269,waste_basket
-16.7262459,28.0634544,waste_basket
-16.7269194,28.0636825,waste_basket
-16.7276937,28.0641644,veterinary
-16.7272732,28.0641752,pharmacy
-16.7265534,28.0643316,waste_basket
-16.7274009,28.0644654,waste_basket
-16.7262724,28.0646837,waste_basket
-16.7258334,28.0647859,waste_basket
-16.7164842,28.0649885,waste_basket
-16.7214854,28.0651311,waste_basket
-16.7190864,28.0653817,waste_basket
1.4332929,38.9074159,fountain
-2.9002902,42.6784788,recycling
-2.9002845,42.6784925,recycling
-2.9002798,42.6785046,recycling
-2.9002713,42.6785216,waste_disposal
-2.9002628,42.6785383,waste_disposal
-8.8154084,42.1307587,pharmacy
1.0857026,41.3632411,bench
-5.9850408,37.3874055,telephone
1.093503,41.3595323,bench
-5.9461693,37.3826449,drinking_water
-3.743445,40.4174954,drinking_water
-3.737039,40.4175665,drinking_water
-3.7381799,40.4178994,drinking_water
-3.7428346,40.4181401,drinking_water
-8.7535357,42.4051236,pharmacy
-3.7227461,40.418438,drinking_water
-5.999561,37.3901682,parking_space
2.6951616,39.7979931,atm
2.6963512,39.7963993,shower
-0.262547,38.9942619,parking
-0.1631696,40.041928,fountain
-3.7357245,40.4276085,drinking_water
-3.7354739,40.4338847,drinking_water
-5.9476605,43.0154936,fountain
0.7274698,41.8251523,fountain
-3.8981753,40.3075596,recycling
-5.7818103,43.2631452,drinking_water
-5.7799457,43.2635384,drinking_water
-5.7999561,43.27965,drinking_water
-3.8812827,40.3160392,bench
-3.8808498,40.3162617,bench
-3.8806674,40.3163865,bench
-3.8807747,40.3161655,bench
-3.8824146,40.3152989,bench
-3.880611,40.3162596,bench
2.4974584,42.1807973,drinking_water
-5.9090141,37.3855913,pharmacy
-5.9056852,37.3852426,pharmacy
-5.8248797,43.2986472,drinking_water
-5.8248708,43.2986764,bench
-5.8248307,43.2987916,telephone
-3.8707026,40.3253506,fast_food
-3.8760885,40.320408,car_wash
-3.8700133,40.3248884,waste_basket
-3.8709494,40.3242587,fountain
-3.8745462,40.3211524,recycling
-3.6037495,37.1802058,recycling
-3.6074486,37.184006,recycling
-6.3643581,36.6241019,recycling
-2.439248,42.4579382,drinking_water
-2.4404327,42.4556817,drinking_water
-2.439434,42.4557432,drinking_water
-2.4383256,42.4558856,drinking_water
-2.4466639,42.4562463,drinking_water
-2.4461476,42.4561137,drinking_water
-8.950187,43.2640992,drinking_water
-8.9507812,43.2643376,bbq
-5.8329851,43.3113344,bench
-5.8471421,43.3370612,drinking_water
-5.5039799,43.2369725,post_box
2.1914167,41.4380413,drinking_water
-5.8751183,43.3676717,bench
-5.9095774,43.3767312,drinking_water
-6.1188709,43.3850773,drinking_water
-5.9589142,43.4019531,bench
-5.9589301,43.4019927,drinking_water
-0.5222932,38.397408,taxi
-0.3004204,39.0110942,recycling
-2.7851951,41.8067733,drinking_water
-4.0438615,37.1971784,recycling
-8.7053116,42.89577,drinking_water
2.4579792,39.5372964,post_box
-3.1293243,43.1205253,drinking_water
2.1650899,41.4172135,drinking_water
-6.3624919,36.6197724,taxi
-6.2136643,43.4051357,drinking_water
-6.417079,43.334838,waste_disposal
-6.4245443,43.3404439,bench
-6.3587428,43.379991,vending_machine
2.0030493,41.3882236,recycling
-5.670568,40.9786634,bench
-5.6706308,40.9787828,bench
-5.67068,40.9790689,waste_disposal
-5.6694454,40.9760152,waste_disposal
-5.669145,40.9762033,bench
-5.6690641,40.976268,waste_basket
-5.6689889,40.9763253,bench
-5.6693007,40.9764878,waste_basket
-1.1721688,37.7217653,bicycle_parking
-8.6895679,42.7604817,pharmacy
-5.9830744,37.3946726,pharmacy
2.1001953,41.3636711,telephone
2.1000899,41.3633248,post_box
2.105376,41.3547106,post_box
2.1032452,41.3578628,telephone
-6.0867265,37.387115,drinking_water
-3.9761662,42.5250402,place_of_worship
-6.9348909,43.1634125,place_of_worship
-1.9505553,43.0813314,drinking_water
-2.0293487,40.6403733,fuel
-1.9508584,43.0810591,recycling
-1.9520305,43.0802637,recycling
-1.9504829,43.081351,recycling
-6.8990471,42.2294898,drinking_water
-5.6696998,40.9775181,waste_basket
-5.6698693,40.9776552,recycling
-5.6699792,40.9777651,waste_basket
-5.66987,40.9777967,waste_disposal
-6.2217512,39.1533592,parking
-14.0566373,28.4249991,drinking_water
-14.0565422,28.4253418,bench
-14.0566126,28.4254716,bench
-17.1963301,28.0294497,atm
-3.6531468,40.4219447,recycling
-3.6541095,40.4222442,recycling
-4.7359349,41.6407562,pharmacy
-3.6537659,40.4204624,recycling
-3.6549897,40.4213481,recycling
-3.6553417,40.4218404,recycling
-3.6521988,40.421004,recycling
-3.6555959,40.4229446,recycling
-3.6549225,40.4234082,recycling
-3.6536709,40.4242774,telephone
-3.6526411,40.4244909,recycling
-3.8605043,40.3280794,atm
-3.8608691,40.3270468,cafe
-3.8607645,40.3271387,atm
-3.860794,40.3280282,atm
-3.8624113,40.3277604,atm
-3.6512736,40.4254248,recycling
-3.6520265,40.4255191,recycling
-3.8346773,40.3472239,bench
-3.8346022,40.3472791,bench
-3.8345298,40.3473303,bench
-3.8347497,40.3471627,bench
-3.8342877,40.3480321,bench
-3.8343601,40.3478931,bench
-3.8343709,40.3479606,bench
-3.8342233,40.3480118,bench
-4.0266978,43.3418139,bus_station
-7.3632906,43.0188494,bench
-7.3633529,43.0188687,bench
-7.4219207,43.022032,vending_machine
-7.1837771,43.0500159,post_box
2.1582141,41.3976644,drinking_water
2.1493473,41.3986638,recycling
2.1435166,41.3961962,drinking_water
-7.1717024,43.079641,bench
-7.6431881,43.0033545,bench
-7.5883218,43.0047705,bench
-7.652302,43.0145471,bench
2.1765161,41.3940006,drinking_water
2.1864387,41.4202639,post_box
2.1899476,41.4163264,recycling
2.169126,41.3996728,drinking_water
2.168076,41.4005085,drinking_water
2.1647082,41.4030616,drinking_water
-13.857481,28.499111,restaurant
-13.8595672,28.4983523,telephone
-13.8582927,28.4987299,telephone
-13.8575845,28.4990804,cafe
2.079395,41.3630098,post_box
-0.0374937,39.9778363,drinking_water
-5.6704835,40.975992,bench
-5.6705642,40.9760031,bench
-5.6706166,40.9760853,waste_disposal
-5.6706519,40.9761167,waste_basket
-5.6704315,40.9756082,waste_basket
-3.5041719,39.6974183,parking
-16.5559842,28.3966836,cafe
-16.5516489,28.4041366,cafe
-13.8613038,28.4975074,dentist
-3.6565327,40.4229244,telephone
-3.6560564,40.4231314,recycling
-3.6543653,40.4243452,recycling
-3.6532259,40.4249284,recycling
-3.6522526,40.4256311,recycling
-3.6521189,40.4257829,telephone
-3.6521069,40.4263507,telephone
-3.6537928,40.4225812,post_box
-3.6536337,40.4234319,recycling
-3.6520778,40.4193757,recycling
-3.6517865,40.4200516,post_box
-3.6514363,40.4209369,recycling
-3.6511974,40.421531,recycling
-3.6506275,40.4223956,recycling
-3.8255589,40.3527409,recycling
-5.6027653,36.0125667,parking
-3.7113526,40.3490539,bicycle_parking
-5.9454535,43.0659425,drinking_water
-5.9468255,43.0586085,drinking_water
-5.9062249,43.0835925,drinking_water
-0.0248945,39.984707,drinking_water
-0.0245153,39.9852217,drinking_water
-0.0243917,39.9857921,drinking_water
-5.8691378,39.0144117,fuel
-7.8977339,43.0132534,drinking_water
-7.787958,43.0278246,drinking_water
-7.7908058,43.0296692,post_box
-7.790851,43.0296752,telephone
-7.7866748,43.0297278,pub
-7.7914414,43.0298226,pharmacy
-7.7960737,43.0316552,post_office
-5.9836735,37.4017818,telephone
-5.9849315,37.4021056,telephone
-8.1546456,42.9850743,drinking_water
-0.3870248,39.4767307,fountain
-0.3859872,39.4767753,fountain
-0.3864383,39.4771,fountain
-5.668444,40.9775297,waste_basket
-5.6683579,40.9776161,bench
-5.6683704,40.9776299,bench
-5.6683855,40.9776491,bench
-5.6675281,40.9777575,waste_basket
-5.6684987,40.9777806,bench
-5.6685279,40.9778128,bench
-5.6676388,40.9779144,recycling
-5.6676667,40.9779644,waste_disposal
-4.04112,37.1998093,recycling
-3.6512464,40.4230314,recycling
-3.6522037,40.4230807,recycling
-8.9222683,43.2413705,shelter
-5.6683001,40.9780327,waste_basket
-5.6691013,40.9785425,bench
-5.669134,40.9785817,waste_basket
-5.6691267,40.9785823,bench
-5.668538,40.9789789,waste_basket
-5.2379791,41.5778633,drinking_water
-5.2422426,41.5784862,cafe
-5.2402462,41.5786137,cafe
-5.2135331,41.5182518,cafe
-5.2135656,41.518197,restaurant
-3.6568128,40.4230239,recycling
-3.6571497,40.4235431,recycling
-5.1425063,41.9316826,drinking_water
-5.1465108,41.929089,bar
-5.1448916,41.9284486,townhall
-5.0715018,41.9852588,townhall
-5.0713407,41.985297,cafe
-5.0713313,41.985244,cafe
-0.0633173,39.9685105,post_box
-0.0297068,39.9987881,fountain
-6.0831157,37.383237,fountain
-6.0798221,37.3904328,pharmacy
-3.6848626,40.357996,bench
-3.6848196,40.3580323,bench
-3.6847661,40.3580846,bench
-0.5162278,38.9888552,fountain
-0.512774,38.989449,fountain
-3.6504882,40.4245217,recycling
-3.6502568,40.424921,telephone
-3.6501787,40.4252743,post_box
